AREA;PROBLEMA;ALIAS;RIESGO_PROBLEMA;TECNICA;TAREA;DESCRIPCION_TAREA;OBJETIVO;RIESGO_TAREA;DURACION;PRIORIDAD;FUENTE_IDS;NOTA_CLINICA
Relaciones y vínculos;Celos problemáticos;Celos y control;medio;Reestructuración cognitiva;Experimento conductual;Probar una predicción temida y comparar resultado esperado con real.;Actualizar creencias mediante experiencia.;medio;variable;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Celos problemáticos;Celos y control;medio;Asertividad;Practicar decir no;Ensayar una frase asertiva para rechazar una petición no deseada.;Aumentar asertividad.;bajo;15-30 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Celos problemáticos;Celos y control;medio;Asertividad;Guion DEAR / petición asertiva;Preparar una petición usando descripción, emoción, petición y consecuencia razonable.;Comunicar necesidades con claridad.;bajo;20-30 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Celos problemáticos;Celos y control;medio;Manejo de impulsos;Semáforo emocional;Identificar señales verde/amarillo/rojo de activación emocional.;Prevenir escalada de ira o impulsividad.;bajo;20 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Celos problemáticos;Celos y control;medio;Manejo de impulsos;Tiempo fuera pactado;Aplicar pausa conductual antes de responder en situación de ira.;Reducir respuestas impulsivas.;medio;cuando aparezca ira;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Celos problemáticos;Celos y control;medio;Límites personales;Definir límites personales;Escribir límites necesarios, señales de invasión y forma de comunicarlos.;Mejorar autocuidado relacional.;bajo;30 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Déficit de habilidades sociales;Habilidades sociales;bajo;Psicoeducación;Leer explicación básica del problema;Leer una ficha psicoeducativa adaptada sobre el problema seleccionado.;Comprender el problema y reducir miedo o confusión inicial.;bajo;10-20 min;alta;"SRC004;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Déficit de habilidades sociales;Habilidades sociales;bajo;Psicoeducación;Dibujar el ciclo del problema;Completar un esquema de ciclo: situación, pensamiento, emoción, sensación, conducta y consecuencia.;Identificar mecanismos de mantenimiento.;bajo;15-30 min;alta;"SRC004;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Déficit de habilidades sociales;Habilidades sociales;bajo;Autorregistro;Registro diario de síntomas;Registrar intensidad, duración, situación y respuesta ante síntomas relevantes.;Aumentar conciencia y facilitar análisis clínico.;bajo;7 días;alta;"SRC004;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Déficit de habilidades sociales;Habilidades sociales;bajo;Autorregistro;Registro de emociones;Anotar emoción, intensidad, desencadenante, pensamiento asociado y conducta realizada.;Mejorar identificación emocional.;bajo;7 días;media;"SRC004;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Déficit de habilidades sociales;Habilidades sociales;bajo;Autorregistro;Registro de ataques de pánico;Registrar síntomas, pensamientos, conducta y evolución temporal de cada crisis.;Comprender patrón de pánico.;medio;cada episodio;media;"SRC004;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Déficit de habilidades sociales;Habilidades sociales;bajo;Autorregistro;Registro de obsesiones y compulsiones;Anotar obsesión, ansiedad, compulsión, alivio y coste a largo plazo.;Identificar mapa TOC.;medio;7 días;media;"SRC004;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Déficit de habilidades sociales;Habilidades sociales;bajo;Autorregistro;Registro de preocupaciones nocturnas;Anotar preocupaciones antes de dormir y posponer resolución al día siguiente.;Reducir rumiación nocturna.;bajo;7 días;media;"SRC004;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Déficit de habilidades sociales;Habilidades sociales;bajo;Autorregistro;Registro de energía;Registrar actividades que consumen o recargan energía.;Detectar patrones de burnout.;bajo;7 días;media;"SRC004;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Déficit de habilidades sociales;Habilidades sociales;bajo;Exposición gradual;Jerarquía de exposición;Crear lista graduada de situaciones temidas de menor a mayor dificultad.;Preparar exposición gradual.;medio;30-45 min;alta;"SRC004;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Déficit de habilidades sociales;Habilidades sociales;bajo;Exposición gradual;Exposición gradual planificada;Realizar una exposición acordada, registrando ansiedad inicial, máxima y final.;Reducir evitación y habituar/actualizar aprendizaje.;medio;variable;media;"SRC004;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Déficit de habilidades sociales;Habilidades sociales;bajo;Exposición gradual;Prevención de evitación sutil;Identificar conductas de seguridad y reducir una de forma acordada.;Reducir mantenimiento de ansiedad.;medio;7 días;media;"SRC004;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Déficit de habilidades sociales;Habilidades sociales;bajo;Exposición gradual;Exposición a imperfección pequeña;Realizar una tarea deliberadamente suficientemente buena, no perfecta.;Aumentar tolerancia al error.;medio;7 días;media;"SRC004;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Déficit de habilidades sociales;Habilidades sociales;bajo;Asertividad;Practicar decir no;Ensayar una frase asertiva para rechazar una petición no deseada.;Aumentar asertividad.;bajo;15-30 min;media;"SRC004;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Déficit de habilidades sociales;Habilidades sociales;bajo;Asertividad;Guion DEAR / petición asertiva;Preparar una petición usando descripción, emoción, petición y consecuencia razonable.;Comunicar necesidades con claridad.;bajo;20-30 min;media;"SRC004;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Déficit de habilidades sociales;Habilidades sociales;bajo;Habilidades sociales;Role-playing social;Practicar una situación social concreta con terapeuta o por escrito.;Mejorar seguridad interpersonal.;bajo;supervisado;media;"SRC004;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Déficit de habilidades sociales;Habilidades sociales;bajo;Habilidades sociales;Iniciar conversación breve;Realizar una interacción breve planificada y registrar resultado real.;Reducir evitación social.;medio;1-3 veces/semana;media;"SRC004;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Asertividad baja;Dificultad para poner límites;bajo;Psicoeducación;Leer explicación básica del problema;Leer una ficha psicoeducativa adaptada sobre el problema seleccionado.;Comprender el problema y reducir miedo o confusión inicial.;bajo;10-20 min;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Asertividad baja;Dificultad para poner límites;bajo;Psicoeducación;Dibujar el ciclo del problema;Completar un esquema de ciclo: situación, pensamiento, emoción, sensación, conducta y consecuencia.;Identificar mecanismos de mantenimiento.;bajo;15-30 min;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Asertividad baja;Dificultad para poner límites;bajo;Autorregistro;Registro diario de síntomas;Registrar intensidad, duración, situación y respuesta ante síntomas relevantes.;Aumentar conciencia y facilitar análisis clínico.;bajo;7 días;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Asertividad baja;Dificultad para poner límites;bajo;Autorregistro;Registro de emociones;Anotar emoción, intensidad, desencadenante, pensamiento asociado y conducta realizada.;Mejorar identificación emocional.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Asertividad baja;Dificultad para poner límites;bajo;Autorregistro;Registro de ataques de pánico;Registrar síntomas, pensamientos, conducta y evolución temporal de cada crisis.;Comprender patrón de pánico.;medio;cada episodio;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Asertividad baja;Dificultad para poner límites;bajo;Autorregistro;Registro de obsesiones y compulsiones;Anotar obsesión, ansiedad, compulsión, alivio y coste a largo plazo.;Identificar mapa TOC.;medio;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Asertividad baja;Dificultad para poner límites;bajo;Autorregistro;Registro de preocupaciones nocturnas;Anotar preocupaciones antes de dormir y posponer resolución al día siguiente.;Reducir rumiación nocturna.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Asertividad baja;Dificultad para poner límites;bajo;Autorregistro;Registro de energía;Registrar actividades que consumen o recargan energía.;Detectar patrones de burnout.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Asertividad baja;Dificultad para poner límites;bajo;Asertividad;Practicar decir no;Ensayar una frase asertiva para rechazar una petición no deseada.;Aumentar asertividad.;bajo;15-30 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Asertividad baja;Dificultad para poner límites;bajo;Asertividad;Guion DEAR / petición asertiva;Preparar una petición usando descripción, emoción, petición y consecuencia razonable.;Comunicar necesidades con claridad.;bajo;20-30 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Asertividad baja;Dificultad para poner límites;bajo;Habilidades sociales;Role-playing social;Practicar una situación social concreta con terapeuta o por escrito.;Mejorar seguridad interpersonal.;bajo;supervisado;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Asertividad baja;Dificultad para poner límites;bajo;Habilidades sociales;Iniciar conversación breve;Realizar una interacción breve planificada y registrar resultado real.;Reducir evitación social.;medio;1-3 veces/semana;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Asertividad baja;Dificultad para poner límites;bajo;Límites personales;Definir límites personales;Escribir límites necesarios, señales de invasión y forma de comunicarlos.;Mejorar autocuidado relacional.;bajo;30 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Relaciones y vínculos;Asertividad baja;Dificultad para poner límites;bajo;Límites personales;Plan de desconexión laboral;Definir hora de cierre, ritual de cierre y límites de disponibilidad.;Reducir interferencia trabajo-descanso.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Baja autoestima;Autoconcepto negativo;bajo;Psicoeducación;Leer explicación básica del problema;Leer una ficha psicoeducativa adaptada sobre el problema seleccionado.;Comprender el problema y reducir miedo o confusión inicial.;bajo;10-20 min;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Baja autoestima;Autoconcepto negativo;bajo;Psicoeducación;Dibujar el ciclo del problema;Completar un esquema de ciclo: situación, pensamiento, emoción, sensación, conducta y consecuencia.;Identificar mecanismos de mantenimiento.;bajo;15-30 min;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Baja autoestima;Autoconcepto negativo;bajo;Autorregistro;Registro diario de síntomas;Registrar intensidad, duración, situación y respuesta ante síntomas relevantes.;Aumentar conciencia y facilitar análisis clínico.;bajo;7 días;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Baja autoestima;Autoconcepto negativo;bajo;Autorregistro;Registro de emociones;Anotar emoción, intensidad, desencadenante, pensamiento asociado y conducta realizada.;Mejorar identificación emocional.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
