AREA;PROBLEMA_OBJETIVO;ALIAS;RIESGO_PROBLEMA;TECNICA_METODO;TAREA_PAUTA;DESCRIPCION_TAREA;OBJETIVO;RIESGO_TAREA;DURACION;PRIORIDAD;FUENTE_IDS;NOTA_PROFESIONAL
Lectoescritura;Dificultad de comprensión lectora;Comprensión escrita;medio;Lectura guiada;Lectura con preguntas;Leer texto breve y responder preguntas literales e inferenciales.;Mejorar comprensión lectora.;bajo;15 min;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultad de comprensión lectora;Comprensión escrita;medio;Lectura guiada;Lista de palabras funcionales;Leer palabras frecuentes y relevantes para el contexto del paciente.;Mejorar lectura funcional.;bajo;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultad de comprensión lectora;Comprensión escrita;medio;Lectura guiada;Lectura en voz alta con feedback;Leer texto breve trabajando articulación, ritmo, voz o prosodia.;Integrar objetivos en habla funcional.;medio;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultad de comprensión lectora;Comprensión escrita;medio;Escritura guiada;Dictado estructurado;Escribir palabras o frases con patrones trabajados.;Mejorar correspondencia sonido-letra.;bajo;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultad de comprensión lectora;Comprensión escrita;medio;Escritura guiada;Planificar y revisar texto corto;Escribir 5-8 líneas con planificación, borrador y revisión.;Mejorar escritura funcional.;medio;20 min;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultad de comprensión lectora;Comprensión escrita;medio;Plan domiciliario y familiar;Pauta familiar semanal;La familia aplica una pauta concreta en una rutina diaria.;Generalizar intervención al entorno.;bajo;7 días;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultad de comprensión lectora;Comprensión escrita;medio;Plan domiciliario y familiar;Registro de práctica en casa;Marcar días de práctica, dificultad y observaciones.;Mejorar adherencia y seguimiento.;bajo;7 días;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultad de comprensión lectora;Comprensión escrita;medio;Plan domiciliario y familiar;Adaptar material a intereses;Crear lista de temas, juguetes, lecturas o actividades motivantes.;Aumentar adherencia.;bajo;15 min;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultad de comprensión lectora;Comprensión escrita;medio;Prevención y mantenimiento;Plan de mantenimiento;Definir rutina mínima de práctica tras mejora o alta.;Mantener logros.;bajo;20 min;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lectoescritura;Dificultad de comprensión lectora;Comprensión escrita;medio;Prevención y mantenimiento;Diario de generalización;Registrar cuándo se usó la habilidad fuera de consulta.;Comprobar transferencia a vida real.;bajo;7 días;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Afasia;Trastorno adquirido del lenguaje;alto;Evaluación logopédica funcional;Completar historia logopédica inicial;Formulario sobre motivo de consulta, desarrollo, antecedentes, entorno, colegio/trabajo y objetivos.;Definir punto de partida y prioridades.;bajo;20-30 min;alta;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Afasia;Trastorno adquirido del lenguaje;alto;Evaluación logopédica funcional;Registrar situaciones comunicativas difíciles;Anotar situaciones donde hablar/comprender/tragar resulta más difícil.;Identificar contexto funcional.;bajo;7 días;media;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Afasia;Trastorno adquirido del lenguaje;alto;Evaluación logopédica funcional;Grabar muestra breve de habla;Grabar 1-2 minutos de habla espontánea o lectura según indicación profesional.;Analizar inteligibilidad y evolución.;medio;5 min;alta;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Afasia;Trastorno adquirido del lenguaje;alto;Evaluación logopédica funcional;Lista de objetivos funcionales;Elegir 2-3 objetivos comunicativos reales para casa, colegio o trabajo.;Orientar intervención a participación.;bajo;15 min;media;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Afasia;Trastorno adquirido del lenguaje;alto;Denominación y acceso léxico;Denominación con claves semánticas;Nombrar imágenes usando pistas de categoría, función o lugar.;Mejorar acceso léxico.;medio;10-15 min;alta;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Afasia;Trastorno adquirido del lenguaje;alto;Denominación y acceso léxico;Denominación con claves fonológicas;Nombrar palabras usando inicial, sílaba o número de sonidos como pista.;Mejorar recuperación de palabras.;medio;10-15 min;media;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Afasia;Trastorno adquirido del lenguaje;alto;Comunicación funcional y participación;Conversación funcional guiada;Practicar conversación sobre temas reales usando apoyos y estrategias.;Mejorar comunicación cotidiana.;medio;15-20 min;media;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Afasia;Trastorno adquirido del lenguaje;alto;Comunicación funcional y participación;Guion comunicativo funcional;Preparar frases útiles para una situación concreta: pedir ayuda, cita, compra, llamada.;Aumentar autonomía comunicativa.;bajo;20 min;media;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Afasia;Trastorno adquirido del lenguaje;alto;Comunicación funcional y participación;Apoyo al interlocutor;Entrenar a familiar/cuidador en esperar, confirmar, simplificar y ofrecer opciones.;Mejorar comunicación en entorno real.;bajo;20 min;media;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Afasia;Trastorno adquirido del lenguaje;alto;Comunicación funcional y participación;Escala de participación comunicativa;Valorar con paciente/familia de 0-10 participación en situaciones clave.;Medir cambio funcional.;bajo;semanal;media;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Afasia;Trastorno adquirido del lenguaje;alto;Comunicación funcional y participación;Entrenamiento del compañero comunicativo;Dar pautas a familiares/cuidadores: tiempo, elección, confirmación, no interrumpir.;Mejorar entorno comunicativo.;bajo;20-30 min;media;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Afasia;Trastorno adquirido del lenguaje;alto;Comunicación aumentativa y alternativa;Tablero de comunicación básico;Crear o usar tablero con necesidades, personas, lugares y emociones.;Aumentar comunicación funcional.;medio;diario;alta;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Afasia;Trastorno adquirido del lenguaje;alto;Comunicación aumentativa y alternativa;Uso de pictogramas en rutina;Usar apoyo visual en una rutina concreta: comida, colegio, baño, agenda.;Facilitar comprensión y expresión.;bajo;diario;media;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Afasia;Trastorno adquirido del lenguaje;alto;Comunicación aumentativa y alternativa;Elección entre dos opciones;Practicar elección funcional mediante señal, gesto, mirada, pictograma o palabra.;Aumentar intención comunicativa.;bajo;diario;media;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Afasia;Trastorno adquirido del lenguaje;alto;Plan domiciliario y familiar;Pauta familiar semanal;La familia aplica una pauta concreta en una rutina diaria.;Generalizar intervención al entorno.;bajo;7 días;media;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Afasia;Trastorno adquirido del lenguaje;alto;Plan domiciliario y familiar;Registro de práctica en casa;Marcar días de práctica, dificultad y observaciones.;Mejorar adherencia y seguimiento.;bajo;7 días;media;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Afasia;Trastorno adquirido del lenguaje;alto;Plan domiciliario y familiar;Adaptar material a intereses;Crear lista de temas, juguetes, lecturas o actividades motivantes.;Aumentar adherencia.;bajo;15 min;media;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Afasia;Trastorno adquirido del lenguaje;alto;Coordinación escolar/sanitaria;Pauta escolar semanal;Enviar objetivo breve y pauta de apoyo al aula si procede.;Generalizar intervención escolar.;bajo;semanal;media;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Afasia;Trastorno adquirido del lenguaje;alto;Coordinación escolar/sanitaria;Coordinación con ORL/odontología/neurología;Preparar resumen y motivos de coordinación profesional.;Favorecer abordaje interdisciplinar.;alto;supervisado;media;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Afasia;Trastorno adquirido del lenguaje;alto;Prevención y mantenimiento;Plan de mantenimiento;Definir rutina mínima de práctica tras mejora o alta.;Mantener logros.;bajo;20 min;media;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Anomia;Dificultad para encontrar palabras;medio;Evaluación logopédica funcional;Completar historia logopédica inicial;Formulario sobre motivo de consulta, desarrollo, antecedentes, entorno, colegio/trabajo y objetivos.;Definir punto de partida y prioridades.;bajo;20-30 min;alta;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Anomia;Dificultad para encontrar palabras;medio;Evaluación logopédica funcional;Registrar situaciones comunicativas difíciles;Anotar situaciones donde hablar/comprender/tragar resulta más difícil.;Identificar contexto funcional.;bajo;7 días;media;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Anomia;Dificultad para encontrar palabras;medio;Evaluación logopédica funcional;Grabar muestra breve de habla;Grabar 1-2 minutos de habla espontánea o lectura según indicación profesional.;Analizar inteligibilidad y evolución.;medio;5 min;alta;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Neurorehabilitación del lenguaje;Anomia;Dificultad para encontrar palabras;medio;Evaluación logopédica funcional;Lista de objetivos funcionales;Elegir 2-3 objetivos comunicativos reales para casa, colegio o trabajo.;Orientar intervención a participación.;bajo;15 min;media;"LOG_SRC005;LOG_SRC010";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
